timestamp,strategy,reason,duration_s
2019-02-13 23:00:00+00:00,rolling_sarima,scheduled,0.008029460906982422
2019-02-14 00:00:00+00:00,rolling_sarima,scheduled,1.6029553413391113
2019-02-14 01:00:00+00:00,rolling_sarima,scheduled,0.02003312110900879
2019-02-14 02:00:00+00:00,rolling_sarima,scheduled,0.0020105838775634766
2019-02-14 03:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-14 04:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-14 05:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-14 06:00:00+00:00,rolling_sarima,scheduled,0.00809788703918457
2019-02-14 07:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-14 08:00:00+00:00,rolling_sarima,scheduled,0.005398273468017578
2019-02-14 09:00:00+00:00,rolling_sarima,scheduled,0.0040132999420166016
2019-02-14 10:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-14 11:00:00+00:00,rolling_sarima,scheduled,0.002002716064453125
